x,y,z
-2355,53,81
-2345,53,81
-2335,53,81
-2325,53,81
-2315,53,81
-2305,53,81
-2295,53,81
-2285,53,81
-2275,53,81
-2265,53,81
-2255,53,81
-2245,53,81
-2235,53,81
-2225,53,81
-2215,53,81
-2205,53,81
-2195,53,81
-2185,53,81
-2175,53,81
-2165,53,81
-2155,53,81
-2145,53,81
-2135,53,81
-2125,53,81
-2115,53,81
-2105,53,81
-2095,53,81
-2085,53,81
-2075,53,81
-2065,53,81
-2055,53,81
-2045,53,81
-2035,53,81
-2025,53,81
-2015,53,81
-2005,53,81
-1995,53,81
-1985,53,81
-1975,53,81
-1965,53,81
-1955,53,81
-1945,53,81
-1935,53,81
-1925,53,81
-1915,53,81
-1905,53,81
-1895,53,81
-1885,53,81
-1875,53,81
-1865,53,81
-1855,53,81
-1845,53,81
-1835,53,81
-1825,53,81
-1815,53,81
-1805,53,81
-1795,53,81
-1785,53,81
-1775,53,81
-1765,53,81
-1755,53,81
-1745,53,81
-1735,53,81
-1725,53,81
-1715,53,81
-1705,53,81
-1695,53,81
-1685,53,81
-1675,53,81
-1665,53,81
-1655,53,81
-1645,53,81
-1635,53,81
-1625,53,81
-1615,53,81
-1605,53,81
-1595,53,81
-1585,53,81
-1575,53,81
-1565,53,81
-1555,53,81
-1545,53,81
-1535,53,81
-1525,53,81
-1515,53,81
-1505,53,81
-1495,53,81
-1485,53,81
-1475,53,81
-1465,53,81
-1455,53,81
-1445,53,81
-1435,53,81
-1425,53,81
-1415,53,81
-1405,53,81
-1395,53,81
-1385,53,81
-1375,53,81
-1365,53,81
-1355,53,81
-1345,53,81
-1335,53,81
-1325,53,81
-1315,53,81
-1305,53,81
-1295,53,81
-1285,53,81
-1275,53,81
-1265,53,81
-1255,53,81
-1245,53,81
-1235,53,81
-1225,53,81
-1215,53,81
-1205,53,81
-1195,53,81
-1185,53,81
-1175,53,81
-1165,53,81
-1155,53,81
-1145,53,81
-1135,53,81
-1125,53,81
-1115,53,81
-1105,53,81
-1095,53,81
-1085,53,81
-1075,53,81
-1065,53,81
-1055,53,81
-1045,53,81
-1035,53,81
-1025,53,81
-1015,53,81
-1005,53,81
-995,53,81
-985,53,81
-975,53,81
-965,53,81
-955,53,81
-3275,63,82
-3265,63,82
-3255,63,82
-3245,63,82
-3235,63,82
-3225,63,82
-3215,63,82
-3205,63,82
-3195,63,82
-3185,63,82
-3175,63,82
-3165,63,82
-3155,63,82
-3145,63,82
-3135,63,82
-3125,63,82
-3115,63,82
-3105,63,82
-3095,63,82
-3085,63,82
-3075,63,82
-3065,63,82
-3055,63,82
-3045,63,82
-3035,63,82
-3025,63,82
-3015,63,82
-3005,63,82
-2995,63,82
-2985,63,82
-2975,63,82
-2965,63,82
-2955,63,82
-2945,63,82
-2935,63,82
-2925,63,82
-2915,63,82
-2905,63,82
-2895,63,82
-2885,63,82
-2875,63,82
-2865,63,82
-2855,63,82
-2845,63,82
-2835,63,82
-2825,63,82
-2815,63,82
-2805,63,82
-2795,63,82
-2785,63,82
-2775,63,82
-2765,63,82
-2755,63,82
-2745,63,82
-2735,63,82
-2725,63,82
-2715,63,82
-2705,63,82
-2695,63,82
-2685,63,82
-2675,63,82
-2665,63,82
-2655,63,82
-2645,63,82
-2635,63,82
-2625,63,82
-2615,63,82
-2605,63,82
-2595,63,82
-2585,63,82
-2575,63,82
-2565,63,82
-2555,63,82
-2545,63,82
-2535,63,82
-2525,63,82
-2515,63,82
-2505,63,82
-2495,63,82
-2485,63,82
-2475,63,82
-2465,63,82
-2455,63,82
-2445,63,82
-2435,63,82
-2425,63,82
-2415,63,82
-2405,63,82
-2395,63,82
-2385,63,82
-2375,63,82
-2365,63,82
-2355,63,82
-2345,63,82
-2335,63,82
-2325,63,82
-2315,63,82
-2305,63,82
-2295,63,82
-2285,63,82
-2275,63,82
-2265,63,82
-2255,63,82
-2245,63,82
-2235,63,82
-2225,63,82
-2215,63,82
-2205,63,82
-2195,63,82
-2185,63,82
-2175,63,82
-2165,63,82
-2155,63,82
-2145,63,82
-2135,63,82
-2125,63,82
-2115,63,82
-2105,63,82
-2095,63,82
-2085,63,82
-2075,63,82
-2065,63,82
-2055,63,82
-2045,63,82
-2035,63,82
-2025,63,82
-2015,63,82
-2005,63,82
-1995,63,82
-1985,63,82
-1975,63,82
-1965,63,82
-1955,63,82
-1945,63,82
-1935,63,82
-1925,63,82
-1915,63,82
-1905,63,82
-1895,63,82
-1885,63,82
-1875,63,82
-1865,63,82
-1855,63,82
-1845,63,82
-1835,63,82
-1825,63,82
-1815,63,82
-1805,63,82
-1795,63,82
-1785,63,82
-1775,63,82
-1765,63,82
-1755,63,82
-1745,63,82
-1735,63,82
-1725,63,82
-1715,63,82
-1705,63,82
-1695,63,82
-1685,63,82
-1675,63,82
-1665,63,82
-1655,63,82
-1645,63,82
-1635,63,82
-1625,63,82
-1615,63,82
-1605,63,82
-1595,63,82
-1585,63,82
-1575,63,82
-1565,63,82
-1555,63,82
-1545,63,82
-1535,63,82
-1525,63,82
-1515,63,82
-1505,63,82
-1495,63,82
-1485,63,82
-1475,63,82
-1465,63,82
-1455,63,82
-1445,63,82
-1435,63,82
-1425,63,82
-1415,63,82
-1405,63,82
-1395,63,82
-1385,63,82
-1375,63,82
-1365,63,82
-1355,63,82
-1345,63,82
-1335,63,82
-1325,63,82
-1315,63,82
-1305,63,82
-1295,63,82
-1285,63,82
-1275,63,82
-1265,63,82
-1255,63,82
-1245,63,82
-1235,63,82
-1225,63,82
-1215,63,82
-1205,63,82
-1195,63,82
-1185,63,82
-1175,63,82
-1165,63,82
-1155,63,82
-1145,63,82
-1135,63,82
-1125,63,82
-1115,63,82
-1105,63,82
-1095,63,82
-1085,63,82
-1075,63,82
-1065,63,82
-1055,63,82
-1045,63,82
-1035,63,82
-1025,63,82
-1015,63,82
-1005,63,82
-995,63,82
-985,63,82
-975,63,82
-965,63,82
-955,63,82
-3275,73,83
-3265,73,83
-3255,73,83
-3245,73,83
-3235,73,83
-3225,73,83
-3215,73,83
-3205,73,83
-3195,73,83
-3185,73,83
-3175,73,83
-3165,73,83
-3155,73,83
-3145,73,83
-3135,73,83
-3125,73,83
-3115,73,83
-3105,73,83
-3095,73,83
-3085,73,83
-3075,73,83
-3065,73,83
-3055,73,83
-3045,73,83
-3035,73,83
-3025,73,83
-3015,73,83
-3005,73,83
-2995,73,83
-2985,73,83
-2975,73,83
-2965,73,83
-2955,73,83
-2945,73,83
-2935,73,83
-2925,73,83
-2915,73,83
-2905,73,83
-2895,73,83
-2885,73,83
-2875,73,83
-2865,73,83
-2855,73,83
-2845,73,83
-2835,73,83
-2825,73,83
-2815,73,83
-2805,73,83
-2795,73,83
-2785,73,83
-2775,73,83
-2765,73,83
-2755,73,83
-2745,73,83
-2735,73,83
-2725,73,83
-2715,73,83
-2705,73,83
-2695,73,83
-2685,73,83
-2675,73,83
-2665,73,83
-2655,73,83
-2645,73,83
-2635,73,83
-2625,73,83
-2615,73,83
-2605,73,83
-2595,73,83
-2585,73,83
-2575,73,83
-2565,73,83
-2555,73,83
-2545,73,83
-2535,73,83
-2525,73,83
-2515,73,83
-2505,73,83
-2495,73,83
-2485,73,83
-2475,73,83
-2465,73,83
-2455,73,83
-2445,73,83
-2435,73,83
-2425,73,83
-2415,73,83
-2405,73,83
-2395,73,83
-2385,73,83
-2375,73,83
-2365,73,83
-2355,73,83
-2345,73,83
-2335,73,83
-2325,73,83
-2315,73,83
-2305,73,83
-2295,73,83
-2285,73,83
-2275,73,83
-2265,73,83
-2255,73,83
-2245,73,83
-2235,73,83
-2225,73,83
-2215,73,83
-2205,73,83
-2195,73,83
-2185,73,83
-2175,73,83
-2165,73,83
-2155,73,83
-2145,73,83
-2135,73,83
-2125,73,83
-2115,73,83
-2105,73,83
-2095,73,83
-2085,73,83
-2075,73,83
-2065,73,83
-2055,73,83
-2045,73,83
-2035,73,83
-2025,73,83
-2015,73,83
-2005,73,83
-1995,73,83
-1985,73,83
-1975,73,83
-1965,73,83
-1955,73,83
-1945,73,83
-1935,73,83
-1925,73,83
-1915,73,83
-1905,73,83
-1895,73,83
-1885,73,83
-1875,73,83
-1865,73,83
-1855,73,83
-1845,73,83
-1835,73,83
-1825,73,83
-1815,73,83
-1805,73,83
-1795,73,83
-1785,73,83
-1775,73,83
-1765,73,83
-1755,73,83
-1745,73,83
-1735,73,83
-1725,73,83
-1715,73,83
-1705,73,83
-1695,73,83
-1685,73,83
-1675,73,83
-1665,73,83
-1655,73,83
-1645,73,83
-1635,73,83
-1625,73,83
-1615,73,83
-1605,73,83
-1595,73,83
-1585,73,83
-1575,73,83
-1565,73,83
-1555,73,83
-1545,73,83
-1535,73,83
-1525,73,83
-1515,73,83
-1505,73,83
-1495,73,83
-1485,73,83
-1475,73,83
-1465,73,83
-1455,73,83
-1445,73,83
-1435,73,83
-1425,73,83
-1415,73,83
-1405,73,83
-1395,73,83
-1385,73,83
-1375,73,83
-1365,73,83
-1355,73,83
-1345,73,83
-1335,73,83
-1325,73,83
-1315,73,83
-1305,73,83
-1295,73,83
-1285,73,83
-1275,73,83
-1265,73,83
-1255,73,83
-1245,73,83
-1235,73,83
-1225,73,83
-1215,73,83
-1205,73,83
-1195,73,83
-1185,73,83
-1175,73,83
-1165,73,83
-1155,73,83
-1145,73,83
-1135,73,83
-1125,73,83
-1115,73,83
-1105,73,83
-1095,73,83
-1085,73,83
-1075,73,83
-1065,73,83
-1055,73,83
-1045,73,83
-1035,73,83
-1025,73,83
-1015,73,83
-1005,73,83
-995,73,83
-985,73,83
-975,73,83
-965,73,83
-955,73,83
-3275,83,84
-3265,83,84
-3255,83,84
-3245,83,84
-3235,83,84
-3225,83,84
-3215,83,84
-3205,83,84
-3195,83,84
-3185,83,84
-3175,83,84
-3165,83,84
-3155,83,84
-3145,83,84
-3135,83,84
-3125,83,84
-3115,83,84
-3105,83,84
-3095,83,84
-3085,83,84
-3075,83,84
-3065,83,84
-3055,83,84
-3045,83,84
-3035,83,84
-3025,83,84
-3015,83,84
-3005,83,84
-2995,83,84
-2985,83,84
-2975,83,84
-2965,83,84
-2955,83,84
-2945,83,84
-2935,83,84
-2925,83,84
-2915,83,84
-2905,83,84
-2895,83,84
-2885,83,84
-2875,83,84
-2865,83,84
-2855,83,84
-2845,83,84
-2835,83,84
-2825,83,84
-2815,83,84
-2805,83,84
-2795,83,84
-2785,83,84
-2775,83,84
-2765,83,84
-2755,83,84
-2745,83,84
-2735,83,84
-2725,83,84
-2715,83,84
-2705,83,84
-2695,83,84
-2685,83,84
-2675,83,84
-2665,83,84
-2655,83,84
-2645,83,84
-2635,83,84
-2625,83,84
-2615,83,84
-2605,83,84
-2595,83,84
-2585,83,84
-2575,83,84
-2565,83,84
-2555,83,84
-2545,83,84
-2535,83,84
-2525,83,84
-2515,83,84
-2505,83,84
-2495,83,84
-2485,83,84
-2475,83,84
-2465,83,84
-2455,83,84
-2445,83,84
-2435,83,84
-2425,83,84
-2415,83,84
-2405,83,84
-2395,83,84
-2385,83,84
-2375,83,84
-2365,83,84
-2355,83,84
-2345,83,84
-2335,83,84
-2325,83,84
-2315,83,84
-2305,83,84
-2295,83,84
-2285,83,84
-2275,83,84
-2265,83,84
-2255,83,84
-2245,83,84
-2235,83,84
-2225,83,84
-2215,83,84
-2205,83,84
-2195,83,84
-2185,83,84
-2175,83,84
-2165,83,84
-2155,83,84
-2145,83,84
-2135,83,84
-2125,83,84
-2115,83,84
-2105,83,84
-2095,83,84
-2085,83,84
-2075,83,84
-2065,83,84
-2055,83,84
-2045,83,84
-2035,83,84
-2025,83,84
-2015,83,84
-2005,83,84
-1995,83,84
-1985,83,84
-1975,83,84
-1965,83,84
-1955,83,84
-1945,83,84
-1935,83,84
-1925,83,84
-1915,83,84
-1905,83,84
-1895,83,84
-1885,83,84
-1875,83,84
-1865,83,84
-1855,83,84
-1845,83,84
-1835,83,84
-1825,83,84
-1815,83,84
-1805,83,84
-1795,83,84
-1785,83,84
-1775,83,84
-1765,83,84
-1755,83,84
-1745,83,84
-1735,83,84
-1725,83,84
-1715,83,84
-1705,83,84
-1695,83,84
-1685,83,84
-1675,83,84
-1665,83,84
-1655,83,84
-1645,83,84
-1635,83,84
-1625,83,84
-1615,83,84
-1605,83,84
-1595,83,84
-1585,83,84
-1575,83,84
-1565,83,84
-1555,83,84
-1545,83,84
-1535,83,84
-1525,83,84
-1515,83,84
-1505,83,84
-1495,83,84
-1485,83,84
-1475,83,84
-1465,83,84
-1455,83,84
-1445,83,84
-1435,83,84
-1425,83,84
-1415,83,84
-1405,83,84
-1395,83,84
-1385,83,84
-1375,83,84
-1365,83,84
-1355,83,84
-1345,83,84
-1335,83,84
-1325,83,84
-1315,83,84
-1305,83,84
-1295,83,84
-1285,83,84
-1275,83,84
-1265,83,84
-1255,83,84
-1245,83,84
-1235,83,84
-1225,83,84
-1215,83,84
-1205,83,84
-1195,83,84
-1185,83,84
-1175,83,84
-1165,83,84
-1155,83,84
-1145,83,84
-1135,83,84
-1125,83,84
-1115,83,84
-1105,83,84
-1095,83,84
-1085,83,84
-1075,83,84
-1065,83,84
-1055,83,84
-1045,83,84
-1035,83,84
-1025,83,84
-1015,83,84
-1005,83,84
-995,83,84
-985,83,84
-975,83,84
-965,83,84
-955,83,84
-3275,93,85
-3265,93,85
-3255,93,85
-3245,93,85
-3235,93,85
-3225,93,85
-3215,93,85
-3205,93,85
-3195,93,85
-3185,93,85
-3175,93,85
-3165,93,85
-3155,93,85
-3145,93,85
-3135,93,85
-3125,93,85
-3115,93,85
-3105,93,85
-3095,93,85
-3085,93,85
-3075,93,85
-3065,93,85
-3055,93,85
-3045,93,85
-3035,93,85
-3025,93,85
-3015,93,85
-3005,93,85
-2995,93,85
-2985,93,85
-2975,93,85
-2965,93,85
-2955,93,85
-2945,93,85
-2935,93,85
-2925,93,85
-2915,93,85
-2905,93,85
-2895,93,85
-2885,93,85
-2875,93,85
-2865,93,85
-2855,93,85
-2845,93,85
-2835,93,85
-2825,93,85
-2815,93,85
-2805,93,85
-2795,93,85
-2785,93,85
-2775,93,85
-2765,93,85
-2755,93,85
-2745,93,85
-2735,93,85
-2725,93,85
-2715,93,85
-2705,93,85
-2695,93,85
-2685,93,85
-2675,93,85
-2665,93,85
-2655,93,85
-2645,93,85
-2635,93,85
-2625,93,85
-2615,93,85
-2605,93,85
-2595,93,85
-2585,93,85
-2575,93,85
-2565,93,85
-2555,93,85
-2545,93,85
-2535,93,85
-2525,93,85
-2515,93,85
-2505,93,85
-2495,93,85
-2485,93,85
-2475,93,85
-2465,93,85
-2455,93,85
-2445,93,85
-2435,93,85
-2425,93,85
-2415,93,85
-2405,93,85
-2395,93,85
-2385,93,85
-2375,93,85
-2365,93,85
-2355,93,85
-2345,93,85
-2335,93,85
-2325,93,85
-2315,93,85
-2305,93,85
-2295,93,85
-2285,93,85
-2275,93,85
-2265,93,85
-2255,93,85
-2245,93,85
-2235,93,85
-2225,93,85
-2215,93,85
-2205,93,85
-2195,93,85
-2185,93,85
-2175,93,85
-2165,93,85
-2155,93,85
-2145,93,85
-2135,93,85
-2125,93,85
-2115,93,85
-2105,93,85
-2095,93,85
-2085,93,85
-2075,93,85
-2065,93,85
-2055,93,85
-2045,93,85
-2035,93,85
-2025,93,85
-2015,93,85
-2005,93,85
-1995,93,85
-1985,93,85
-1975,93,85
-1965,93,85
-1955,93,85
-1945,93,85
-1935,93,85
-1925,93,85
-1915,93,85
-1905,93,85
-1895,93,85
-1885,93,85
-1875,93,85
-1865,93,85
-1855,93,85
-1845,93,85
-1835,93,85
-1825,93,85
-1815,93,85
-1805,93,85
-1795,93,85
-1785,93,85
-1775,93,85
-1765,93,85
-1755,93,85
-1745,93,85
-1735,93,85
-1725,93,85
-1715,93,85
-1705,93,85
-1695,93,85
-1685,93,85
-1675,93,85
-1665,93,85
-1655,93,85
-1645,93,85
-1635,93,85
-1625,93,85
-1615,93,85
-1605,93,85
-1595,93,85
-1585,93,85
-1575,93,85
-1565,93,85
-1555,93,85
-1545,93,85
-1535,93,85
-1525,93,85
-1515,93,85
-1505,93,85
-1495,93,85
-1485,93,85
-1475,93,85
-1465,93,85
-1455,93,85
-1445,93,85
-1435,93,85
-1425,93,85
-1415,93,85
-1405,93,85
-1395,93,85
-1385,93,85
-1375,93,85
-1365,93,85
-1355,93,85
-1345,93,85
-1335,93,85
-1325,93,85
-1315,93,85
-1305,93,85
-1295,93,85
-1285,93,85
-1275,93,85
-1265,93,85
-1255,93,85
-1245,93,85
-1235,93,85
-1225,93,85
-1215,93,85
-1205,93,85
-1195,93,85
-1185,93,85
-1175,93,85
-1165,93,85
-1155,93,85
-1145,93,85
-1135,93,85
-1125,93,85
-1115,93,85
-1105,93,85
-1095,93,85
-1085,93,85
-1075,93,85
-1065,93,85
-1055,93,85
-1045,93,85
-1035,93,85
-1025,93,85
-1015,93,85
-1005,93,85
-995,93,85
-985,93,85
-975,93,85
-965,93,85
-955,93,85
-3275,103,86
-3265,103,86
-3255,103,86
-3245,103,86
-3235,103,86
-3225,103,86
-3215,103,86
-3205,103,86
-3195,103,86
-3185,103,86
-3175,103,86
-3165,103,86
-3155,103,86
-3145,103,86
-3135,103,86
-3125,103,86
-3115,103,86
-3105,103,86
-3095,103,86
-3085,103,86
-3075,103,86
-3065,103,86
-3055,103,86
-3045,103,86
-3035,103,86
-3025,103,86
-3015,103,86
-3005,103,86
-2995,103,86
-2985,103,86
-2975,103,86
-2965,103,86
-2955,103,86
-2945,103,86
-2935,103,86
-2925,103,86
-2915,103,86
-2905,103,86
-2895,103,86
-2885,103,86
-2875,103,86
-2865,103,86
-2855,103,86
-2845,103,86
-2835,103,86
-2825,103,86
-2815,103,86
-2805,103,86
-2795,103,86
-2785,103,86
-2775,103,86
-2765,103,86
-2755,103,86
-2745,103,86
-2735,103,86
-2725,103,86
-2715,103,86
-2705,103,86
-2695,103,86
-2685,103,86
-2675,103,86
-2665,103,86
-2655,103,86
-2645,103,86
-2635,103,86
-2625,103,86
-2615,103,86
-2605,103,86
-2595,103,86
-2585,103,86
-2575,103,86
-2565,103,86
-2555,103,86
-2545,103,86
-2535,103,86
-2525,103,86
-2515,103,86
-2505,103,86
-2495,103,86
-2485,103,86
-2475,103,86
-2465,103,86
-2455,103,86
-2445,103,86
-2435,103,86
-2425,103,86
-2415,103,86
-2405,103,86
-2395,103,86
-2385,103,86
-2375,103,86
-2365,103,86
-2355,103,86
-2345,103,86
-2335,103,86
-2325,103,86
-2315,103,86
-2305,103,86
-2295,103,86
-2285,103,86
-2275,103,86
-2265,103,86
-2255,103,86
-2245,103,86
-2235,103,86
-2225,103,86
-2215,103,86
-2205,103,86
-2195,103,86
-2185,103,86
-2175,103,86
-2165,103,86
-2155,103,86
-2145,103,86
-2135,103,86
-2125,103,86
-2115,103,86
-2105,103,86
-2095,103,86
-2085,103,86
-2075,103,86
-2065,103,86
-2055,103,86
-2045,103,86
-2035,103,86
-2025,103,86
-2015,103,86
-2005,103,86
-1995,103,86
-1985,103,86
-1975,103,86
-1965,103,86
-1955,103,86
-1945,103,86
-1935,103,86
-1925,103,86
-1915,103,86
-1905,103,86
-1895,103,86
-1885,103,86
-1875,103,86
-1865,103,86
-1855,103,86
-1845,103,86
-1835,103,86
-1825,103,86
-1815,103,86
-1805,103,86
-1795,103,86
-1785,103,86
-1775,103,86
-1765,103,86
-1755,103,86
-1745,103,86
-1735,103,86
-1725,103,86
-1715,103,86
-1705,103,86
-1695,103,86
-1685,103,86
-1675,103,86
-1665,103,86
-1655,103,86
-1645,103,86
-1635,103,86
-1625,103,86
-1615,103,86
-1605,103,86
-1595,103,86
-1585,103,86
-1575,103,86
-1565,103,86
-1555,103,86
-1545,103,86
-1535,103,86
-1525,103,86
-1515,103,86
-1505,103,86
-1495,103,86
-1485,103,86
-1475,103,86
-1465,103,86
-1455,103,86
-1445,103,86
-1435,103,86
-1425,103,86
-1415,103,86
-1405,103,86
-1395,103,86
-1385,103,86
-1375,103,86
-1365,103,86
-1355,103,86
-1345,103,86
-1335,103,86
-1325,103,86
-1315,103,86
-1305,103,86
-1295,103,86
-1285,103,86
-1275,103,86
-1265,103,86
-1255,103,86
-1245,103,86
-1235,103,86
-1225,103,86
-1215,103,86
-1205,103,86
-1195,103,86
-1185,103,86
-1175,103,86
-1165,103,86
-1155,103,86
-1145,103,86
-1135,103,86
-1125,103,86
-1115,103,86
-1105,103,86
-1095,103,86
-1085,103,86
-1075,103,86
-1065,103,86
-1055,103,86
-1045,103,86
-1035,103,86
-1025,103,86
-1015,103,86
-1005,103,86
-995,103,86
-985,103,86
-975,103,86
-965,103,86
-955,103,86
-3275,113,87
-3265,113,87
-3255,113,87
-3245,113,87
-3235,113,87
-3225,113,87
-3215,113,87
-3205,113,87
-3195,113,87
-3185,113,87
-3175,113,87
-3165,113,87
-3155,113,87
-3145,113,87
-3135,113,87
-3125,113,87
-3115,113,87
-3105,113,87
-3095,113,87
-3085,113,87
-3075,113,87
-3065,113,87
-3055,113,87
-3045,113,87
-3035,113,87
-3025,113,87
-3015,113,87
-3005,113,87
-2995,113,87
-2985,113,87
-2975,113,87
-2965,113,87
-2955,113,87
-2945,113,87
-2935,113,87
-2925,113,87
-2915,113,87
-2905,113,87
-2895,113,87
-2885,113,87
-2875,113,87
-2865,113,87
-2855,113,87
-2845,113,87
-2835,113,87
-2825,113,87
-2815,113,87
-2805,113,87
-2795,113,87
-2785,113,87
-2775,113,87
-2765,113,87
-2755,113,87
-2745,113,87
-2735,113,87
-2725,113,87
-2715,113,87
-2705,113,87
-2695,113,87
-2685,113,87
-2675,113,87
-2665,113,87
-2655,113,87
-2645,113,87
-2635,113,87
-2625,113,87
-2615,113,87
-2605,113,87
-2595,113,87
-2585,113,87
-2575,113,87
-2565,113,87
-2555,113,87
-2545,113,87
-2535,113,87
-2525,113,87
-2515,113,87
-2505,113,87
-2495,113,87
-2485,113,87
-2475,113,87
-2465,113,87
-2455,113,87
-2445,113,87
-2435,113,87
-2425,113,87
-2415,113,87
-2405,113,87
-2395,113,87
-2385,113,87
-2375,113,87
-2365,113,87
-2355,113,87
-2345,113,87
-2335,113,87
-2325,113,87
-2315,113,87
-2305,113,87
-2295,113,87
-2285,113,87
-2275,113,87
-2265,113,87
-2255,113,87
-2245,113,87
-2235,113,87
-2225,113,87
-2215,113,87
-2205,113,87
-2195,113,87
-2185,113,87
-2175,113,87
-2165,113,87
-2155,113,87
-2145,113,87
-2135,113,87
-2125,113,87
-2115,113,87
-2105,113,87
-2095,113,87
-2085,113,87
-2075,113,87
-2065,113,87
-2055,113,87
-2045,113,87
-2035,113,87
-2025,113,87
-2015,113,87
-2005,113,87
-1995,113,87
-1985,113,87
-1975,113,87
-1965,113,87
-1955,113,87
-1945,113,87
-1935,113,87
-1925,113,87
-1915,113,87
-1905,113,87
-1895,113,87
-1885,113,87
-1875,113,87
-1865,113,87
-1855,113,87
-1845,113,87
-1835,113,87
-1825,113,87
-1815,113,87
-1805,113,87
-1795,113,87
-1785,113,87
-1775,113,87
-1765,113,87
-1755,113,87
-1745,113,87
-1735,113,87
-1725,113,87
-1715,113,87
-1705,113,87
-1695,113,87
-1685,113,87
-1675,113,87
-1665,113,87
-1655,113,87
-1645,113,87
-1635,113,87
-1625,113,87
-1615,113,87
-1605,113,87
-1595,113,87
-1585,113,87
-1575,113,87
-1565,113,87
-1555,113,87
-1545,113,87
-1535,113,87
-1525,113,87
-1515,113,87
-1505,113,87
-1495,113,87
-1485,113,87
-1475,113,87
-1465,113,87
-1455,113,87
-1445,113,87
-1435,113,87
-1425,113,87
-1415,113,87
-1405,113,87
-1395,113,87
-1385,113,87
-1375,113,87
-1365,113,87
-1355,113,87
-1345,113,87
-1335,113,87
-1325,113,87
-1315,113,87
-1305,113,87
-1295,113,87
-1285,113,87
-1275,113,87
-1265,113,87
-1255,113,87
-1245,113,87
-1235,113,87
-1225,113,87
-1215,113,87
-1205,113,87
-1195,113,87
-1185,113,87
-1175,113,87
-1165,113,87
-1155,113,87
-1145,113,87
-1135,113,87
-1125,113,87
-1115,113,87
-1105,113,87
-1095,113,87
-1085,113,87
-1075,113,87
-1065,113,87
-1055,113,87
-1045,113,87
-1035,113,87
-1025,113,87
-1015,113,87
-1005,113,87
-995,113,87
-985,113,87
-975,113,87
-965,113,87
-955,113,87
-3275,123,88
-3265,123,88
-3255,123,88
-3245,123,88
-3235,123,88
-3225,123,88
-3215,123,88
-3205,123,88
-3195,123,88
-3185,123,88
-3175,123,88
-3165,123,88
-3155,123,88
-3145,123,88
-3135,123,88
-3125,123,88
-3115,123,88
-3105,123,88
-3095,123,88
-3085,123,88
-3075,123,88
-3065,123,88
-3055,123,88
-3045,123,88
-3035,123,88
-3025,123,88
-3015,123,88
-3005,123,88
-2995,123,88
-2985,123,88
-2975,123,88
-2965,123,88
-2955,123,88
-2945,123,88
-2935,123,88
-2925,123,88
-2915,123,88
-2905,123,88
-2895,123,88
-2885,123,88
-2875,123,88
-2865,123,88
-2855,123,88
-2845,123,88
-2835,123,88
-2825,123,88
-2815,123,88
-2805,123,88
-2795,123,88
-2785,123,88
-2775,123,88
-2765,123,88
-2755,123,88
-2745,123,88
-2735,123,88
-2725,123,88
-2715,123,88
-2705,123,88
-2695,123,88
-2685,123,88
-2675,123,88
-2665,123,88
-2655,123,88
-2645,123,88
-2635,123,88
-2625,123,88
-2615,123,88
-2605,123,88
-2595,123,88
-2585,123,88
-2575,123,88
-2565,123,88
-2555,123,88
-2545,123,88
-2535,123,88
-2525,123,88
-2515,123,88
-2505,123,88
-2495,123,88
-2485,123,88
-2475,123,88
-2465,123,88
-2455,123,88
-2445,123,88
-2435,123,88
-2425,123,88
-2415,123,88
-2405,123,88
-2395,123,88
-2385,123,88
-2375,123,88
-2365,123,88
-2355,123,88
-2345,123,88
-2335,123,88
-2325,123,88
-2315,123,88
-2305,123,88
-2295,123,88
-2285,123,88
-2275,123,88
-2265,123,88
-2255,123,88
-2245,123,88
-2235,123,88
-2225,123,88
-2215,123,88
-2205,123,88
-2195,123,88
-2185,123,88
-2175,123,88
-2165,123,88
-2155,123,88
-2145,123,88
-2135,123,88
-2125,123,88
-2115,123,88
-2105,123,88
-2095,123,88
-2085,123,88
-2075,123,88
-2065,123,88
-2055,123,88
-2045,123,88
-2035,123,88
-2025,123,88
-2015,123,88
-2005,123,88
-1995,123,88
-1985,123,88
-1975,123,88
-1965,123,88
-1955,123,88
-1945,123,88
-1935,123,88
-1925,123,88
-1915,123,88
-1905,123,88
-1895,123,88
-1885,123,88
-1875,123,88
-1865,123,88
-1855,123,88
-1845,123,88
-1835,123,88
-1825,123,88
-1815,123,88
-1805,123,88
-1795,123,88
-1785,123,88
-1775,123,88
-1765,123,88
-1755,123,88
-1745,123,88
-1735,123,88
-1725,123,88
-1715,123,88
-1705,123,88
-1695,123,88
-1685,123,88
-1675,123,88
-1665,123,88
-1655,123,88
-1645,123,88
-1635,123,88
-1625,123,88
-1615,123,88
-1605,123,88
-1595,123,88
-1585,123,88
-1575,123,88
-1565,123,88
-1555,123,88
-1545,123,88
-1535,123,88
-1525,123,88
-1515,123,88
-1505,123,88
-1495,123,88
-1485,123,88
-1475,123,88
-1465,123,88
-1455,123,88
-1445,123,88
-1435,123,88
-1425,123,88
-1415,123,88
-1405,123,88
-1395,123,88
-1385,123,88
-1375,123,88
-1365,123,88
-1355,123,88
-1345,123,88
-1335,123,88
-1325,123,88
-1315,123,88
-1305,123,88
-1295,123,88
-1285,123,88
-1275,123,88
-1265,123,88
-1255,123,88
-1245,123,88
-1235,123,88
-1225,123,88
-1215,123,88
-1205,123,88
-1195,123,88
-1185,123,88
-1175,123,88
-1165,123,88
-1155,123,88
-1145,123,88
